year_month,state,unemployment_rate
2006-02,NE,3.2
2006-03,NE,3.1
2006-04,NE,3.0
2006-05,NE,3.0
2006-06,NE,3.0
2006-07,NE,3.0
2006-08,NE,3.0
2006-09,NE,3.0
2006-10,NE,3.0
2006-11,NE,3.0
2006-12,NE,2.9
2007-01,NE,2.9
2007-02,NE,2.9
2007-03,NE,2.9
2007-04,NE,2.9
2007-05,NE,2.9
2007-06,NE,3.0
2007-07,NE,3.0
2007-08,NE,3.0
2007-09,NE,3.0
2007-10,NE,3.0
2007-11,NE,3.0
2007-12,NE,3.0
2008-01,NE,2.9
2008-02,NE,2.9
2008-03,NE,3.0
2008-04,NE,3.0
2008-05,NE,3.1
2008-06,NE,3.2
2008-07,NE,3.2
2008-08,NE,3.3
2008-09,NE,3.4
2008-10,NE,3.5
2008-11,NE,3.7
2008-12,NE,3.9
2009-01,NE,4.1
2009-02,NE,4.3
2009-03,NE,4.5
2009-04,NE,4.6
2009-05,NE,4.7
2009-06,NE,4.7
2009-07,NE,4.7
2009-08,NE,4.8
2009-09,NE,4.8
2009-10,NE,4.8
2009-11,NE,4.8
2009-12,NE,4.8
2010-01,NE,4.9
2010-02,NE,4.9
2010-03,NE,4.8
2010-04,NE,4.8
2010-05,NE,4.7
2010-06,NE,4.6
2010-07,NE,4.5
2010-08,NE,4.5
2010-09,NE,4.5
2010-10,NE,4.5
2010-11,NE,4.5
2010-12,NE,4.5
2011-01,NE,4.5
2011-02,NE,4.5
2011-03,NE,4.5
2011-04,NE,4.4
2011-05,NE,4.4
2011-06,NE,4.4
2011-07,NE,4.4
2011-08,NE,4.4
2011-09,NE,4.3
2011-10,NE,4.3
2011-11,NE,4.2
2011-12,NE,4.1
2012-01,NE,4.1
2012-02,NE,4.0
2012-03,NE,3.9
2012-04,NE,3.9
2012-05,NE,3.9
2012-06,NE,3.9
2012-07,NE,3.9
2012-08,NE,3.8
2012-09,NE,3.9
2012-10,NE,3.9
2012-11,NE,3.9
2012-12,NE,3.9
2013-01,NE,3.9
2013-02,NE,3.9
2013-03,NE,3.8
2013-04,NE,3.8
2013-05,NE,3.8
2013-06,NE,3.8
2013-07,NE,3.7
2013-08,NE,3.7
2013-09,NE,3.6
2013-10,NE,3.6
2013-11,NE,3.5
2013-12,NE,3.5
2014-01,NE,3.5
2014-02,NE,3.5
2014-03,NE,3.5
2014-04,NE,3.4
2014-05,NE,3.3
2014-06,NE,3.3
2014-07,NE,3.2
2014-08,NE,3.1
2014-09,NE,3.1
2014-10,NE,3.0
2014-11,NE,3.0
2014-12,NE,2.9
2015-01,NE,2.9
2015-02,NE,2.9
2015-03,NE,2.9
2015-04,NE,3.0
2015-05,NE,3.0
2015-06,NE,3.0
2015-07,NE,3.0
2015-08,NE,3.0
2015-09,NE,3.0
2015-10,NE,3.0
2015-11,NE,3.0
2015-12,NE,3.0
2016-01,NE,3.0
2016-02,NE,3.0
2016-03,NE,3.0
2016-04,NE,3.0
2016-05,NE,3.1
2016-06,NE,3.1
2016-07,NE,3.2
2016-08,NE,3.2
2016-09,NE,3.2
2016-10,NE,3.2
2016-11,NE,3.2
2016-12,NE,3.1
2017-01,NE,3.1
2017-02,NE,3.0
2017-03,NE,2.9
2017-04,NE,2.9
2017-05,NE,2.9
2017-06,NE,2.9
2017-07,NE,2.9
2017-08,NE,2.9
2017-09,NE,3.0
2017-10,NE,3.0
2017-11,NE,3.0
2017-12,NE,3.0
2018-01,NE,2.9
2018-02,NE,2.9
2018-03,NE,2.9
2018-04,NE,2.8
2018-05,NE,2.8
2018-06,NE,2.8
2018-07,NE,2.9
2018-08,NE,2.9
2018-09,NE,2.9
2018-10,NE,3.0
2018-11,NE,3.0
2018-12,NE,3.1
2019-01,NE,3.1
2019-02,NE,3.1
2019-03,NE,3.1
2019-04,NE,3.1
2019-05,NE,3.1
2019-06,NE,3.1
2019-07,NE,3.1
2019-08,NE,3.2
2019-09,NE,3.2
2019-10,NE,3.1
2019-11,NE,3.1
2019-12,NE,3.1
2020-01,NE,3.0
2020-02,NE,3.0
2020-03,NE,4.4
2020-04,NE,8.2
2020-05,NE,6.4
2020-06,NE,5.3
2020-07,NE,4.6
2020-08,NE,3.8
2020-09,NE,3.4
2020-10,NE,3.1
2020-11,NE,3.0
2020-12,NE,3.0
2021-01,NE,2.9
2021-02,NE,2.9
2021-03,NE,2.9
2021-04,NE,2.9
2021-05,NE,2.8
2021-06,NE,2.8
2021-07,NE,2.7
2021-08,NE,2.6
2021-09,NE,2.5
2021-10,NE,2.4
2021-11,NE,2.3
2021-12,NE,2.2
2022-01,NE,2.1
2022-02,NE,2.0
2022-03,NE,2.0
2022-04,NE,2.0
2022-05,NE,2.1
2022-06,NE,2.1
2022-07,NE,2.2
2022-08,NE,2.3
2022-09,NE,2.3
2022-10,NE,2.3
2022-11,NE,2.3
2022-12,NE,2.2
2023-01,NE,2.2
2023-02,NE,2.2
2023-03,NE,2.1
2023-04,NE,2.1
2023-05,NE,2.2
2023-06,NE,2.2
2023-07,NE,2.3
2023-08,NE,2.4
2023-09,NE,2.4
2023-10,NE,2.5
2023-11,NE,2.5
2023-12,NE,2.5
2024-01,NE,2.5
2024-02,NE,2.6
2024-03,NE,2.6
2024-04,NE,2.6
2024-05,NE,2.7
2024-06,NE,2.7
2024-07,NE,2.8
2024-08,NE,2.8
2024-09,NE,2.8
2024-10,NE,2.8
2024-11,NE,2.8
2024-12,NE,2.9
2025-01,NE,2.9
2025-02,NE,2.9
2025-03,NE,2.9
2025-04,NE,2.9
2025-05,NE,2.9
2025-06,NE,2.9
2025-07,NE,2.9
2025-08,NE,2.9
2025-09,NE,2.9
2025-11,NE,3.0
2025-12,NE,3.0
2026-01,NE,3.0
2026-02,NE,3.1
2026-03,NE,3.1
2026-04,NE,3.0
2026-05,NE,3.0
2026-06,NE,2.9
1990-01,NV,4.5
1990-02,NV,4.5
1990-03,NV,4.5
1990-04,NV,4.5
1990-05,NV,4.5
1990-06,NV,4.6
1990-07,NV,4.7
1990-08,NV,4.9
1990-09,NV,5.0
1990-10,NV,5.2
1990-11,NV,5.3
1990-12,NV,5.4
1991-01,NV,5.5
1991-02,NV,5.6
1991-03,NV,5.7
1991-04,NV,5.7
1991-05,NV,5.7
1991-06,NV,5.8
1991-07,NV,5.8
1991-08,NV,5.8
1991-09,NV,5.9
1991-10,NV,6.0
1991-11,NV,6.2
1991-12,NV,6.3
1992-01,NV,6.5
1992-02,NV,6.6
1992-03,NV,6.7
1992-04,NV,6.7
1992-05,NV,6.8
1992-06,NV,6.8
1992-07,NV,6.8
1992-08,NV,6.9
1992-09,NV,6.9
1992-10,NV,6.9
1992-11,NV,6.9
1992-12,NV,6.9
1993-01,NV,6.9
1993-02,NV,7.0
1993-03,NV,7.0
1993-04,NV,7.0
1993-05,NV,7.1
1993-06,NV,7.0
1993-07,NV,7.0
1993-08,NV,6.9
1993-09,NV,6.8
1993-10,NV,6.7
1993-11,NV,6.6
1993-12,NV,6.5
1994-01,NV,6.5
1994-02,NV,6.4
1994-03,NV,6.4
1994-04,NV,6.3
1994-05,NV,6.3
1994-06,NV,6.3
1994-07,NV,6.3
1994-08,NV,6.2
1994-09,NV,6.2
1994-10,NV,6.1
1994-11,NV,6.0
1994-12,NV,5.9
1995-01,NV,5.9
1995-02,NV,5.8
1995-03,NV,5.7
1995-04,NV,5.7
1995-05,NV,5.6
1995-06,NV,5.6
1995-07,NV,5.5
1995-08,NV,5.5
1995-09,NV,5.4
1995-10,NV,5.4
1995-11,NV,5.4
1995-12,NV,5.3
1996-01,NV,5.3
1996-02,NV,5.3
1996-03,NV,5.2
1996-04,NV,5.2
1996-05,NV,5.1
1996-06,NV,5.1
1996-07,NV,5.1
1996-08,NV,5.0
1996-09,NV,5.0
1996-10,NV,5.0
1996-11,NV,4.9
1996-12,NV,4.8
1997-01,NV,4.8
1997-02,NV,4.7
1997-03,NV,4.6
1997-04,NV,4.5
1997-05,NV,4.4
1997-06,NV,4.4
1997-07,NV,4.3
1997-08,NV,4.3
1997-09,NV,4.3
1997-10,NV,4.3
1997-11,NV,4.3
1997-12,NV,4.3
1998-01,NV,4.3
1998-02,NV,4.3
1998-03,NV,4.3
1998-04,NV,4.3
1998-05,NV,4.3
1998-06,NV,4.2
1998-07,NV,4.2
1998-08,NV,4.1
1998-09,NV,4.1
1998-10,NV,4.0
1998-11,NV,4.0
1998-12,NV,3.9
1999-01,NV,3.9
1999-02,NV,4.0
1999-03,NV,4.0
1999-04,NV,4.1
1999-05,NV,4.1
1999-06,NV,4.1
1999-07,NV,4.1
1999-08,NV,4.1
1999-09,NV,4.1
1999-10,NV,4.1
1999-11,NV,4.0
1999-12,NV,4.0
2000-01,NV,3.9
2000-02,NV,3.9
2000-03,NV,3.9
2000-04,NV,4.0
2000-05,NV,4.0
2000-06,NV,4.1
2000-07,NV,4.2
2000-08,NV,4.2
2000-09,NV,4.3
2000-10,NV,4.3
2000-11,NV,4.4
2000-12,NV,4.5
2001-01,NV,4.6
2001-02,NV,4.7
2001-03,NV,4.8
2001-04,NV,4.8
2001-05,NV,4.9
2001-06,NV,5.0
2001-07,NV,5.1
2001-08,NV,5.2
2001-09,NV,5.4
2001-10,NV,5.5
2001-11,NV,5.6
2001-12,NV,5.7
2002-01,NV,5.7
2002-02,NV,5.8
2002-03,NV,5.8
2002-04,NV,5.7
2002-05,NV,5.7
2002-06,NV,5.7
2002-07,NV,5.6
2002-08,NV,5.5
2002-09,NV,5.5
2002-10,NV,5.5
2002-11,NV,5.5
2002-12,NV,5.5
2003-01,NV,5.4
2003-02,NV,5.4
2003-03,NV,5.4
2003-04,NV,5.3
2003-05,NV,5.3
2003-06,NV,5.3
2003-07,NV,5.3
2003-08,NV,5.2
2003-09,NV,5.1
2003-10,NV,5.0
2003-11,NV,4.9
2003-12,NV,4.8
2004-01,NV,4.7
2004-02,NV,4.7
2004-03,NV,4.6
2004-04,NV,4.6
2004-05,NV,4.5
2004-06,NV,4.4
2004-07,NV,4.4
2004-08,NV,4.3
2004-09,NV,4.3
2004-10,NV,4.3
2004-11,NV,4.3
2004-12,NV,4.3
2005-01,NV,4.3
2005-02,NV,4.3
2005-03,NV,4.3
2005-04,NV,4.3
2005-05,NV,4.2
2005-06,NV,4.2
2005-07,NV,4.2
2005-08,NV,4.2
2005-09,NV,4.2
2005-10,NV,4.1
2005-11,NV,4.1
2005-12,NV,4.1
2006-01,NV,4.1
2006-02,NV,4.1
2006-03,NV,4.1
2006-04,NV,4.1
2006-05,NV,4.2
2006-06,NV,4.2
2006-07,NV,4.2
2006-08,NV,4.2
2006-09,NV,4.2
2006-10,NV,4.2
2006-11,NV,4.2
2006-12,NV,4.2
2007-01,NV,4.3
2007-02,NV,4.3
2007-03,NV,4.4
2007-04,NV,4.5
2007-05,NV,4.6
2007-06,NV,4.7
2007-07,NV,4.8
2007-08,NV,4.9
2007-09,NV,5.0
2007-10,NV,5.1
2007-11,NV,5.2
2007-12,NV,5.4
2008-01,NV,5.5
2008-02,NV,5.6
2008-03,NV,5.8
2008-04,NV,6.1
2008-05,NV,6.3
2008-06,NV,6.6
2008-07,NV,6.9
2008-08,NV,7.2
2008-09,NV,7.6
2008-10,NV,8.0
2008-11,NV,8.4
2008-12,NV,8.8
2009-01,NV,9.2
2009-02,NV,9.6
2009-03,NV,10.0
2009-04,NV,10.3
2009-05,NV,10.7
2009-06,NV,11.0
2009-07,NV,11.3
2009-08,NV,11.6
2009-09,NV,11.9
2009-10,NV,12.2
2009-11,NV,12.4
2009-12,NV,12.7
2010-01,NV,12.9
2010-02,NV,13.0
2010-03,NV,13.2
2010-04,NV,13.2
2010-05,NV,13.3
2010-06,NV,13.2
2010-07,NV,13.3
2010-08,NV,13.3
2010-09,NV,13.4
2010-10,NV,13.4
2010-11,NV,13.4
2010-12,NV,13.4
2011-01,NV,13.3
2011-02,NV,13.2
2011-03,NV,13.2
2011-04,NV,13.1
2011-05,NV,13.1
2011-06,NV,13.1
2011-07,NV,13.1
2011-08,NV,13.0
2011-09,NV,12.9
2011-10,NV,12.8
2011-11,NV,12.6
2011-12,NV,12.4
2012-01,NV,12.2
2012-02,NV,12.1
2012-03,NV,12.0
2012-04,NV,11.9
2012-05,NV,11.8
2012-06,NV,11.7
2012-07,NV,11.5
2012-08,NV,11.3
2012-09,NV,11.2
2012-10,NV,11.0
2012-11,NV,10.9
2012-12,NV,10.8
2013-01,NV,10.7
2013-02,NV,10.6
2013-03,NV,10.5
2013-04,NV,10.3
2013-05,NV,10.2
2013-06,NV,10.0
2013-07,NV,9.9
2013-08,NV,9.8
2013-09,NV,9.6
2013-10,NV,9.5
2013-11,NV,9.3
2013-12,NV,9.2
2014-01,NV,9.0
2014-02,NV,8.8
2014-03,NV,8.6
2014-04,NV,8.5
2014-05,NV,8.4
2014-06,NV,8.2
2014-07,NV,8.1
2014-08,NV,8.0
2014-09,NV,7.9
2014-10,NV,7.8
2014-11,NV,7.6
2014-12,NV,7.5
2015-01,NV,7.4
2015-02,NV,7.3
2015-03,NV,7.3
2015-04,NV,7.1
2015-05,NV,7.0
2015-06,NV,6.9
2015-07,NV,6.8
2015-08,NV,6.7
2015-09,NV,6.6
2015-10,NV,6.5
2015-11,NV,6.4
2015-12,NV,6.4
2016-01,NV,6.3
2016-02,NV,6.2
2016-03,NV,6.1
2016-04,NV,6.0
2016-05,NV,5.9
2016-06,NV,5.9
2016-07,NV,5.8
2016-08,NV,5.7
2016-09,NV,5.6
2016-10,NV,5.6
2016-11,NV,5.5
2016-12,NV,5.4
2017-01,NV,5.3
2017-02,NV,5.3
2017-03,NV,5.2
2017-04,NV,5.1
2017-05,NV,5.0
2017-06,NV,5.0
2017-07,NV,4.9
2017-08,NV,4.9
2017-09,NV,4.9
2017-10,NV,4.9
2017-11,NV,4.8
2017-12,NV,4.8
2018-01,NV,4.7
2018-02,NV,4.7
2018-03,NV,4.6
2018-04,NV,4.5
2018-05,NV,4.4
2018-06,NV,4.3
2018-07,NV,4.3
2018-08,NV,4.2
2018-09,NV,4.3
2018-10,NV,4.3
2018-11,NV,4.3
2018-12,NV,4.3
2019-01,NV,4.3
2019-02,NV,4.3
2019-03,NV,4.2
2019-04,NV,4.1
2019-05,NV,4.1
2019-06,NV,4.0
2019-07,NV,4.0
2019-08,NV,4.0
2019-09,NV,4.0
2019-10,NV,4.1
2019-11,NV,4.1
2019-12,NV,4.1
2020-01,NV,4.2
2020-02,NV,4.4
2020-03,NV,7.2
2020-04,NV,30.5
2020-05,NV,24.7
2020-06,NV,18.9
2020-07,NV,16.7
2020-08,NV,13.9
2020-09,NV,12.7
2020-10,NV,11.1
2020-11,NV,10.2
2020-12,NV,9.6
2021-01,NV,8.9
2021-02,NV,8.5
2021-03,NV,8.0
2021-04,NV,7.7
2021-05,NV,7.2
2021-06,NV,6.9
2021-07,NV,6.6
2021-08,NV,6.2
2021-09,NV,5.8
2021-10,NV,5.6
2021-11,NV,5.4
2021-12,NV,5.3
2022-01,NV,5.2
2022-02,NV,5.2
2022-03,NV,5.2
2022-04,NV,5.2
2022-05,NV,5.2
2022-06,NV,5.2
2022-07,NV,5.2
2022-08,NV,5.2
2022-09,NV,5.2
2022-10,NV,5.3
2022-11,NV,5.3
2022-12,NV,5.3
2023-01,NV,5.2
2023-02,NV,5.2
2023-03,NV,5.1
2023-04,NV,5.0
2023-05,NV,5.0
2023-06,NV,5.0
2023-07,NV,5.1
2023-08,NV,5.1
2023-09,NV,5.1
2023-10,NV,5.2
2023-11,NV,5.2
2023-12,NV,5.2
2024-01,NV,5.2
2024-02,NV,5.2
2024-03,NV,5.3
2024-04,NV,5.4
2024-05,NV,5.4
2024-06,NV,5.4
2024-07,NV,5.5
2024-08,NV,5.5
2024-09,NV,5.5
2024-10,NV,5.5
2024-11,NV,5.4
2024-12,NV,5.4
2025-01,NV,5.4
2025-02,NV,5.4
2025-03,NV,5.3
2025-04,NV,5.3
2025-05,NV,5.2
2025-06,NV,5.2
2025-07,NV,5.2
2025-08,NV,5.2
2025-09,NV,5.2
2025-11,NV,5.2
2025-12,NV,5.2
2026-01,NV,5.3
2026-02,NV,5.3
2026-03,NV,5.3
2026-04,NV,5.3
2026-05,NV,5.2
2026-06,NV,5.1
1990-01,NH,4.4
1990-02,NH,4.6
1990-03,NH,4.7
1990-04,NH,4.9
1990-05,NH,5.0
1990-06,NH,5.2
1990-07,NH,5.3
1990-08,NH,5.4
1990-09,NH,5.6
1990-10,NH,5.8
1990-11,NH,5.9
1990-12,NH,6.1
1991-01,NH,6.3
1991-02,NH,6.4
1991-03,NH,6.5
1991-04,NH,6.7
1991-05,NH,6.7
1991-06,NH,6.8
1991-07,NH,6.8
1991-08,NH,6.9
1991-09,NH,6.9
1991-10,NH,7.0
1991-11,NH,7.0
1991-12,NH,7.1
1992-01,NH,7.1
1992-02,NH,7.1
1992-03,NH,7.2
1992-04,NH,7.2
1992-05,NH,7.3
1992-06,NH,7.3
1992-07,NH,7.4
1992-08,NH,7.4
1992-09,NH,7.4
1992-10,NH,7.4
1992-11,NH,7.4
1992-12,NH,7.3
1993-01,NH,7.2
1993-02,NH,7.1
1993-03,NH,6.9
1993-04,NH,6.6
1993-05,NH,6.3
1993-06,NH,6.1
1993-07,NH,5.9
1993-08,NH,5.8
1993-09,NH,5.6
1993-10,NH,5.5
1993-11,NH,5.3
1993-12,NH,5.2
1994-01,NH,5.1
1994-02,NH,4.9
1994-03,NH,4.8
1994-04,NH,4.7
1994-05,NH,4.6
1994-06,NH,4.5
1994-07,NH,4.4
1994-08,NH,4.3
1994-09,NH,4.3
1994-10,NH,4.2
1994-11,NH,4.1
1994-12,NH,4.1
1995-01,NH,4.0
1995-02,NH,4.0
1995-03,NH,3.9
1995-04,NH,3.9
1995-05,NH,3.9
1995-06,NH,3.9
1995-07,NH,3.8
1995-08,NH,3.8
1995-09,NH,3.7
1995-10,NH,3.7
1995-11,NH,3.6
1995-12,NH,3.6
1996-01,NH,3.6
1996-02,NH,3.7
1996-03,NH,3.7
1996-04,NH,3.8
1996-05,NH,3.8
1996-06,NH,3.8
1996-07,NH,3.8
1996-08,NH,3.8
1996-09,NH,3.8
1996-10,NH,3.7
1996-11,NH,3.7
1996-12,NH,3.7
1997-01,NH,3.6
1997-02,NH,3.6
1997-03,NH,3.5
1997-04,NH,3.5
1997-05,NH,3.5
1997-06,NH,3.4
1997-07,NH,3.4
1997-08,NH,3.3
1997-09,NH,3.2
1997-10,NH,3.2
1997-11,NH,3.1
1997-12,NH,3.0
1998-01,NH,3.0
1998-02,NH,2.9
1998-03,NH,2.9
1998-04,NH,2.8
1998-05,NH,2.8
1998-06,NH,2.7
1998-07,NH,2.7
1998-08,NH,2.8
1998-09,NH,2.8
1998-10,NH,2.8
1998-11,NH,2.9
1998-12,NH,2.9
1999-01,NH,2.8
1999-02,NH,2.8
1999-03,NH,2.8
1999-04,NH,2.7
1999-05,NH,2.7
1999-06,NH,2.6
1999-07,NH,2.6
1999-08,NH,2.7
1999-09,NH,2.7
1999-10,NH,2.7
1999-11,NH,2.8
1999-12,NH,2.8
2000-01,NH,2.8
2000-02,NH,2.8
2000-03,NH,2.8
2000-04,NH,2.8
2000-05,NH,2.7
2000-06,NH,2.7
2000-07,NH,2.7
2000-08,NH,2.6
2000-09,NH,2.5
2000-10,NH,2.5
2000-11,NH,2.5
2000-12,NH,2.6
2001-01,NH,2.8
2001-02,NH,2.9
2001-03,NH,3.0
2001-04,NH,3.2
2001-05,NH,3.2
2001-06,NH,3.3
2001-07,NH,3.5
2001-08,NH,3.6
2001-09,NH,3.7
2001-10,NH,3.8
2001-11,NH,3.9
2001-12,NH,4.0
2002-01,NH,4.1
2002-02,NH,4.2
2002-03,NH,4.3
2002-04,NH,4.4
2002-05,NH,4.5
2002-06,NH,4.5
2002-07,NH,4.6
2002-08,NH,4.6
2002-09,NH,4.6
2002-10,NH,4.6
2002-11,NH,4.6
2002-12,NH,4.6
2003-01,NH,4.5
2003-02,NH,4.4
2003-03,NH,4.4
2003-04,NH,4.4
2003-05,NH,4.4
2003-06,NH,4.5
2003-07,NH,4.5
2003-08,NH,4.5
2003-09,NH,4.5
2003-10,NH,4.4
2003-11,NH,4.4
2003-12,NH,4.3
2004-01,NH,4.2
2004-02,NH,4.1
2004-03,NH,4.1
2004-04,NH,4.0
2004-05,NH,3.9
2004-06,NH,3.9
2004-07,NH,3.8
2004-08,NH,3.7
2004-09,NH,3.6
2004-10,NH,3.5
2004-11,NH,3.5
2004-12,NH,3.6
2005-01,NH,3.6
2005-02,NH,3.6
2005-03,NH,3.7
2005-04,NH,3.6
2005-05,NH,3.6
2005-06,NH,3.6
2005-07,NH,3.6
2005-08,NH,3.7
2005-09,NH,3.7
2005-10,NH,3.7
2005-11,NH,3.6
2005-12,NH,3.6
2006-01,NH,3.5
2006-02,NH,3.4
2006-03,NH,3.4
2006-04,NH,3.4
2006-05,NH,3.4
2006-06,NH,3.5
2006-07,NH,3.5
2006-08,NH,3.5
2006-09,NH,3.6
2006-10,NH,3.6
2006-11,NH,3.7
2006-12,NH,3.7
2007-01,NH,3.7
2007-02,NH,3.7
2007-03,NH,3.7
2007-04,NH,3.7
2007-05,NH,3.6
2007-06,NH,3.5
2007-07,NH,3.5
2007-08,NH,3.4
2007-09,NH,3.4
2007-10,NH,3.4
2007-11,NH,3.4
2007-12,NH,3.4
2008-01,NH,3.4
2008-02,NH,3.4
2008-03,NH,3.4
2008-04,NH,3.5
2008-05,NH,3.5
2008-06,NH,3.6
2008-07,NH,3.7
2008-08,NH,3.8
2008-09,NH,3.9
2008-10,NH,4.1
2008-11,NH,4.3
2008-12,NH,4.6
2009-01,NH,4.9
2009-02,NH,5.2
2009-03,NH,5.5
2009-04,NH,5.8
2009-05,NH,6.0
2009-06,NH,6.2
2009-07,NH,6.3
2009-08,NH,6.4
2009-09,NH,6.5
2009-10,NH,6.6
2009-11,NH,6.6
2009-12,NH,6.6
2010-01,NH,6.6
2010-02,NH,6.5
2010-03,NH,6.4
2010-04,NH,6.3
2010-05,NH,6.1
2010-06,NH,6.0
2010-07,NH,5.9
2010-08,NH,5.8
2010-09,NH,5.8
2010-10,NH,5.8
2010-11,NH,5.8
2010-12,NH,5.7
2011-01,NH,5.6
2011-02,NH,5.5
2011-03,NH,5.5
2011-04,NH,5.5
2011-05,NH,5.5
2011-06,NH,5.6
2011-07,NH,5.6
2011-08,NH,5.6
2011-09,NH,5.5
2011-10,NH,5.4
2011-11,NH,5.3
2011-12,NH,5.3
2012-01,NH,5.2
2012-02,NH,5.2
2012-03,NH,5.3
2012-04,NH,5.4
2012-05,NH,5.5
2012-06,NH,5.5
2012-07,NH,5.6
2012-08,NH,5.6
2012-09,NH,5.6
2012-10,NH,5.6
2012-11,NH,5.6
2012-12,NH,5.6
2013-01,NH,5.6
2013-02,NH,5.5
2013-03,NH,5.5
2013-04,NH,5.4
2013-05,NH,5.3
2013-06,NH,5.2
2013-07,NH,5.2
2013-08,NH,5.2
2013-09,NH,5.1
2013-10,NH,5.1
2013-11,NH,5.0
2013-12,NH,4.9
2014-01,NH,4.8
2014-02,NH,4.6
2014-03,NH,4.6
2014-04,NH,4.5
2014-05,NH,4.4
2014-06,NH,4.3
2014-07,NH,4.3
2014-08,NH,4.2
2014-09,NH,4.1
2014-10,NH,4.1
2014-11,NH,4.0
2014-12,NH,3.9
2015-01,NH,3.8
2015-02,NH,3.8
2015-03,NH,3.7
2015-04,NH,3.6
2015-05,NH,3.5
2015-06,NH,3.4
2015-07,NH,3.3
2015-08,NH,3.3
2015-09,NH,3.2
2015-10,NH,3.1
2015-11,NH,3.0
2015-12,NH,3.0
2016-01,NH,2.9
2016-02,NH,2.9
2016-03,NH,2.8
2016-04,NH,2.9
2016-05,NH,2.9
2016-06,NH,2.9
2016-07,NH,2.9
2016-08,NH,2.9
2016-09,NH,2.9
2016-10,NH,2.9
2016-11,NH,2.9
2016-12,NH,2.9
2017-01,NH,2.9
2017-02,NH,2.9
2017-03,NH,2.9
2017-04,NH,2.8
2017-05,NH,2.8
2017-06,NH,2.7
2017-07,NH,2.7
2017-08,NH,2.8
2017-09,NH,2.8
2017-10,NH,2.8
2017-11,NH,2.8
2017-12,NH,2.8
2018-01,NH,2.8
2018-02,NH,2.7
2018-03,NH,2.7
2018-04,NH,2.7
2018-05,NH,2.7
2018-06,NH,2.6
2018-07,NH,2.6
2018-08,NH,2.6
2018-09,NH,2.5
2018-10,NH,2.5
2018-11,NH,2.6
2018-12,NH,2.6
2019-01,NH,2.6
2019-02,NH,2.6
2019-03,NH,2.6
2019-04,NH,2.6
2019-05,NH,2.5
2019-06,NH,2.5
2019-07,NH,2.5
2019-08,NH,2.5
2019-09,NH,2.6
2019-10,NH,2.6
2019-11,NH,2.5
2019-12,NH,2.5
2020-01,NH,2.5
2020-02,NH,2.6
2020-03,NH,2.6
2020-04,NH,16.0
2020-05,NH,11.8
2020-06,NH,9.6
2020-07,NH,8.3
2020-08,NH,6.7
2020-09,NH,6.1
2020-10,NH,5.3
2020-11,NH,4.9
2020-12,NH,4.6
2021-01,NH,4.3
2021-02,NH,4.1
2021-03,NH,4.0
2021-04,NH,3.9
2021-05,NH,3.8
2021-06,NH,3.7
2021-07,NH,3.5
2021-08,NH,3.3
2021-09,NH,3.0
2021-10,NH,2.8
2021-11,NH,2.6
2021-12,NH,2.5
2022-01,NH,2.4
2022-02,NH,2.3
2022-03,NH,2.3
2022-04,NH,2.3
2022-05,NH,2.3
2022-06,NH,2.4
2022-07,NH,2.4
2022-08,NH,2.5
2022-09,NH,2.6
2022-10,NH,2.6
2022-11,NH,2.5
2022-12,NH,2.5
2023-01,NH,2.4
2023-02,NH,2.3
2023-03,NH,2.2
2023-04,NH,2.2
2023-05,NH,2.2
2023-06,NH,2.2
2023-07,NH,2.2
2023-08,NH,2.3
2023-09,NH,2.3
2023-10,NH,2.3
2023-11,NH,2.3
2023-12,NH,2.3
2024-01,NH,2.3
2024-02,NH,2.3
2024-03,NH,2.4
2024-04,NH,2.4
2024-05,NH,2.5
2024-06,NH,2.5
2024-07,NH,2.6
2024-08,NH,2.6
2024-09,NH,2.7
2024-10,NH,2.8
2024-11,NH,2.9
2024-12,NH,3.0
2025-01,NH,3.0
2025-02,NH,3.1
2025-03,NH,3.2
2025-04,NH,3.2
2025-05,NH,3.2
2025-06,NH,3.1
2025-07,NH,3.1
2025-08,NH,3.1
2025-09,NH,3.2
2025-11,NH,3.2
2025-12,NH,3.2
2026-01,NH,3.2
2026-02,NH,3.2
2026-03,NH,3.1
2026-04,NH,3.1
2026-05,NH,3.0
2026-06,NH,2.9
1990-01,NJ,4.5
1990-02,NJ,4.6
1990-03,NJ,4.6
1990-04,NJ,4.7
1990-05,NJ,4.7
1990-06,NJ,4.8
1990-07,NJ,4.9
1990-08,NJ,5.1
1990-09,NJ,5.3
1990-10,NJ,5.6
1990-11,NJ,5.8
1990-12,NJ,6.0
1991-01,NJ,6.2
1991-02,NJ,6.4
1991-03,NJ,6.5
1991-04,NJ,6.6
1991-05,NJ,6.6
1991-06,NJ,6.6
1991-07,NJ,6.7
1991-08,NJ,6.7
1991-09,NJ,6.9
1991-10,NJ,7.1
1991-11,NJ,7.3
1991-12,NJ,7.5
1992-01,NJ,7.7
1992-02,NJ,7.9
1992-03,NJ,8.1
1992-04,NJ,8.4
1992-05,NJ,8.6
1992-06,NJ,8.8
1992-07,NJ,9.0
1992-08,NJ,9.0
1992-09,NJ,9.0
1992-10,NJ,8.9
1992-11,NJ,8.7
1992-12,NJ,8.7
1993-01,NJ,8.6
1993-02,NJ,8.4
1993-03,NJ,8.3
1993-04,NJ,8.1
1993-05,NJ,7.9
1993-06,NJ,7.8
1993-07,NJ,7.6
